date,region,ev_sales,charging_stations,ev_subsidy_inr,avg_range_km,Registered_Ev_count,Fuel_price_INR,Region_population,Region_Ev_buyers
2025-07,West,4979,605,68556,410,9894,117,3891775,4563
2021-08,South,2436,224,51284,350,4861,100,5776440,2055
2018-06,North,788,62,36349,299,2129,115,5841558,861
2020-08,South,1832,183,45508,337,5548,86,4714926,2214
2022-01,East,2747,300,56487,382,5557,91,4494425,1825
2021-12,South,2579,250,51453,351,5365,112,2283370,1659
2019-11,East,1601,176,46562,325,3222,117,5699317,1509
2021-07,North,2220,178,47008,318,4568,113,1050433,1039
2020-01,South,1520,146,48129,340,4639,98,4576135,1781
2023-11,North,3530,255,52873,355,10642,97,2779084,4334
2018-01,East,632,64,46653,310,1316,86,4806106,535
2019-09,East,1445,160,49885,325,2975,88,2822147,1385
2025-01,East,4595,476,67567,407,13371,91,5152857,3171
2025-12,South,5007,443,62746,395,9738,109,3611681,4786
2023-11,West,4016,488,64527,394,11850,102,1307418,5146
2023-01,North,3211,236,51365,348,9205,101,5578558,3184
2022-06,West,3024,386,61055,371,6058,106,4024843,2350
2023-06,West,3679,453,64424,400,7291,97,3709796,2793
2020-05,West,1965,233,53937,350,5762,108,4059992,2280
2022-03,North,2671,199,52321,339,5425,109,2016213,2153
2018-09,North,932,68,40116,311,2360,112,4644579,1028
2020-10,West,2243,273,52063,344,6482,93,4588640,2118
2025-08,South,4633,421,63523,378,9383,94,5941828,2536
2022-05,West,3028,380,57869,378,5987,108,3203170,2206
2023-02,South,3243,293,54696,367,9861,102,2428031,4218
2018-05,South,733,69,41153,317,2221,101,5729218,724
2025-08,North,4633,322,59010,385,13652,95,1369464,6012
2025-11,South,4810,437,60916,401,14540,104,1589228,3477
2019-12,South,1508,148,46965,325,3148,92,2709210,1327
2021-04,East,2404,254,51168,348,7078,99,2104367,2401
2023-09,South,3541,335,55576,358,10803,93,4398713,5232
2022-04,East,2845,323,57510,374,8525,94,1050984,3823
2019-05,East,1432,142,47553,318,2560,97,1396813,1213
2020-01,East,1677,182,52467,356,3441,101,5243243,1135
2019-06,South,1395,118,46000,333,2632,110,1029955,676
2024-06,South,4076,371,59800,372,8071,111,1394226,2273
2020-08,West,2084,250,54195,360,6147,101,1075179,1747
2025-09,South,4835,423,64277,389,9383,104,5955814,3467
2023-03,East,3418,371,61038,376,10276,107,3649380,2337
2021-05,West,2441,309,58810,365,7545,111,1033737,1626
2025-02,South,4454,390,63044,381,8831,102,4131503,3329
2023-10,North,3474,264,51728,354,7153,83,3411654,1826
2023-08,East,3744,392,61455,391,7333,93,5823461,2145
2019-12,South,1629,141,42364,335,3145,94,2729396,1467
2022-05,West,3088,381,57242,379,6191,112,3216898,2071
2020-08,South,1890,178,48053,331,5688,86,4729809,2287
2023-01,East,3330,361,59497,376,10064,101,5840282,4048
2019-01,North,1030,81,42672,315,1881,94,4437760,806
2022-01,West,2790,351,60399,383,8400,111,4332493,4063
2025-08,South,4639,417,63213,385,9375,92,5937025,2526
2021-11,East,2745,292,52018,353,8105,92,2264698,3083
2020-01,South,1655,145,47018,343,4875,95,4573955,1808
2021-10,West,2824,344,57878,355,8227,105,1462019,3922
2018-02,South,544,67,43576,296,1711,92,1351210,772
2023-01,South,3308,295,55253,365,9569,113,2116769,2438
2025-10,East,5036,525,64723,409,14732,87,2319860,6969
2022-11,South,3159,285,51837,365,6353,109,4461787,2338
2023-01,South,3219,298,56882,354,9499,115,2133264,2414
2022-11,South,3165,281,55270,347,6125,109,4448324,2363
2021-10,East,2741,290,53412,353,5209,85,3165438,1369
2018-03,South,667,65,39313,319,2053,106,1384568,624
2018-09,South,856,89,40656,300,1661,93,2591456,648
2021-06,North,2299,175,48044,319,6607,89,1989700,2489
2022-12,North,2992,227,51578,357,9101,110,5415611,3595
2019-08,East,1529,161,45111,321,4230,103,4211619,894
2021-12,East,2797,301,52332,370,5382,94,5849632,1304
2024-07,East,4158,457,64970,395,12457,96,4072711,3297
2020-07,South,1873,172,47130,335,5581,116,2758704,2017
2018-02,East,649,62,44534,330,1946,102,2727431,488
2018-05,South,818,69,43932,301,2112,106,5754557,680
2018-08,West,1085,109,47846,327,1805,85,1771075,578
2021-11,East,2703,292,54595,353,7930,93,2266321,3128
2021-09,South,2488,234,50557,348,7526,110,3458539,1637
2024-12,South,4271,384,57148,390,8559,104,1253099,3126
2019-05,East,1389,137,45790,341,2729,92,1386252,1125
2019-02,West,1182,152,49851,345,2434,93,3178321,1277
2019-03,North,1072,90,40244,307,2103,99,1885805,1052
2023-08,South,3546,322,56215,381,6960,86,2148102,3469
2021-11,South,2528,247,49759,330,5034,102,2332034,1053
2019-11,East,1500,173,47151,334,3029,111,5698839,1603
2021-03,East,2271,253,52633,350,6809,87,1022687,2817
2020-07,North,1739,145,42806,312,5400,115,3092066,1706
2021-11,North,2550,189,47150,346,7313,92,2615237,2142
2024-10,North,4004,287,56454,374,12222,90,5000697,5502
2021-02,East,2262,241,55334,352,6693,113,2228871,1298
2020-10,South,1932,190,48890,320,5818,99,3854172,1251
2020-04,South,1741,171,45765,325,5187,114,955683,1866
2022-02,South,2726,251,55427,363,5263,108,3521132,1328
2019-03,South,1229,111,46450,314,3585,113,1281251,1663
2020-10,South,1965,195,46572,330,5960,105,3842167,1294
2020-04,West,1911,226,55076,345,5463,86,2281804,2155
2023-09,East,3787,405,61839,380,11016,111,3940313,4272
2021-01,East,2300,239,52244,371,6511,88,1360066,1828
2018-04,East,751,74,45644,308,1500,110,3475022,370
2023-05,East,3523,376,60196,368,10528,88,4474014,2183
2021-11,East,2691,293,54866,367,7914,89,2267571,3111
2025-02,West,4672,579,67295,411,9339,114,1799411,2821
2022-12,East,3239,355,56202,365,9947,101,1986411,2466
2019-07,North,1221,109,43239,301,2439,115,2275125,1107
2024-12,South,4254,393,57957,393,8623,105,1265840,3150
2020-12,East,2161,235,49897,359,4206,99,2115141,2049
2018-01,North,637,51,39789,307,929,87,1116213,462
2024-04,North,3773,271,55578,365,11376,102,2936250,4359
2022-09,East,3210,349,57071,379,6152,113,1140807,1577
2022-03,South,2869,252,51509,361,8238,97,5600397,2374
2020-05,South,1693,168,45462,325,5196,102,5436561,1211
2019-08,West,1635,181,50648,336,4489,96,4865249,1174
2025-01,South,4349,392,60005,383,13163,108,1755512,3958
2022-04,West,3079,377,61497,383,6043,86,3126599,2320
2025-05,West,4823,603,70050,429,14472,114,1634711,4096
2024-12,South,4244,381,59913,381,8744,103,1251746,3228
2021-06,North,2255,166,49919,319,6586,87,1991179,2370
2023-12,North,3618,256,51717,360,10648,99,4762363,2500
2024-07,West,4405,537,67848,416,8696,88,5700555,1968
2023-12,West,3943,492,64983,396,12040,96,998284,4660
2022-09,South,3045,284,54502,349,6096,90,4611256,1840
2025-03,East,4603,495,65854,396,13807,95,4204728,6777
2019-08,North,1315,108,39279,313,3994,95,4549792,1408
2022-07,East,3146,326,54693,372,8965,117,4194944,2184
2023-09,West,3752,475,62259,406,7566,97,2663791,2818
2024-07,North,3979,282,58851,375,11751,88,3201520,5562
2024-03,East,4075,437,60652,395,12057,95,1465057,5716
2018-03,South,610,63,42957,299,2070,105,1377462,507
2022-07,East,3103,337,55308,356,9026,112,4217285,2171
2023-07,South,3566,324,55778,368,10375,109,4922115,2291
2021-11,North,2427,186,45649,324,7510,92,2602132,2062
2021-03,East,2377,258,53906,343,6840,89,1023067,2792
2023-10,South,3724,330,58293,383,10809,99,1203376,2996
2020-04,West,1885,234,54614,350,5672,85,2298619,2149
2019-11,South,1509,137,44449,307,4480,86,3496900,1923
2023-08,South,3568,329,57372,381,7193,92,2140596,3448
2018-09,South,931,90,42847,319,1742,91,2581399,650
2025-09,East,4842,528,64632,415,9632,97,2002805,4817
2018-06,South,874,71,43046,296,1669,114,4203260,421
2020-12,East,2157,241,52120,355,4260,94,2126924,2110
2023-03,West,3474,437,63995,388,10600,86,5542453,4320
2024-07,South,4058,370,61266,384,12173,110,4206828,4807
2024-07,South,3990,367,59088,375,12101,106,4207557,4806
2023-04,West,3637,440,61977,402,7219,99,4048936,3404
2023-04,West,3514,448,63470,390,7044,98,4031392,3397
2021-01,South,2093,193,50707,331,6213,95,1619435,2690
2021-08,West,2709,325,55252,382,7715,91,2408143,2301
2020-07,West,2139,255,52534,343,6124,113,2590010,1875
2020-11,East,2160,228,48477,335,4348,92,5084590,1283
2019-06,West,1502,176,48624,350,4323,113,1476302,1547
2021-02,East,2183,241,53956,346,6817,114,2248748,1376
2022-03,West,2947,372,60308,371,5954,98,4659491,2038
2022-12,West,3490,421,58507,394,6671,101,5637135,2440
2025-01,South,4451,397,62514,385,13058,111,1758915,3927
2019-10,South,1541,146,44551,332,2798,110,2749451,1056
2024-08,East,4349,457,63801,392,12840,102,2979127,3130
2020-07,North,1777,145,42807,328,5415,109,3105705,1765
2021-03,West,2457,302,58170,360,4724,98,3184691,1702
2021-12,East,2750,304,51650,371,5295,88,5842886,1261
2022-07,North,2892,210,48035,334,8452,102,4324097,1972
2023-09,West,3760,479,61329,389,7790,100,2660425,2861
2019-08,South,1419,137,45506,308,2804,102,1972517,624
2018-12,East,1136,117,45005,332,2329,102,3244028,831
2025-03,West,4766,581,70011,427,9411,105,4055553,2316
2021-07,South,2410,231,51170,338,4757,96,2335434,2041
2022-10,West,3254,409,61966,377,9863,112,1496099,2538
2021-02,North,2110,165,46691,345,6314,85,1217860,1359
2025-03,South,4453,406,64132,386,13237,107,3152457,3171
2022-01,South,2651,251,51758,363,7915,105,5161826,2572
2023-01,East,3434,356,60575,378,9890,103,5834759,4008
2021-02,South,2148,203,51382,349,4421,102,2478362,1533
2022-12,East,3329,350,57045,374,9785,102,2005774,2504
2022-07,North,2776,217,49406,351,8344,105,4313546,1979
2020-11,East,2091,239,52209,347,4123,88,5086287,1300
2019-12,West,1782,203,51463,340,3276,117,5221553,794
2021-03,North,2234,158,46276,319,6203,109,5739944,1379
2024-04,North,3869,273,54449,354,11432,100,2938951,4325
2023-09,South,3554,330,54582,357,10787,86,4399464,5237
2021-05,North,2170,171,49006,345,4512,94,4567168,920
2024-10,North,4004,292,56050,361,12344,90,5003716,5485
2019-06,South,1277,120,42999,308,2597,112,1029312,565
2020-06,East,1872,202,49412,333,3688,101,5016566,1033
2022-07,West,3113,385,58620,392,9307,91,2991943,2235
2020-03,West,1795,222,52374,346,5347,85,3116054,1252
2025-09,North,4648,330,60434,386,9124,89,2771636,2929
2021-07,East,2410,267,55488,357,4899,108,1227759,1191
2023-03,South,3283,298,55944,378,6475,111,2871393,3262
2021-11,South,2577,239,49572,341,5146,103,2339772,1040
2024-05,South,3954,362,59022,380,11811,88,3900124,4473
2023-09,North,3555,261,51149,368,6830,107,3705444,2443
2020-12,North,1994,157,42489,330,5935,94,1296968,2757
2023-06,East,3512,384,60999,381,10681,90,1656583,3950
2019-03,West,1293,152,51459,340,3943,90,3664461,1728
2024-01,West,4024,498,64170,400,7946,88,2364577,2873
2025-01,East,4433,482,65734,408,13419,97,5153496,3137
2025-05,North,4349,312,57568,392,13193,103,1007609,5777
2021-12,North,2541,197,48069,318,7410,109,5721474,2201
2020-12,West,2214,271,55871,360,4442,88,3294984,2133
2025-12,West,5159,636,66106,428,10448,100,912243,2481
2023-08,South,3588,327,55292,379,7093,88,2158670,3530
2021-03,West,2364,292,54591,383,4714,99,3198230,1802
2023-03,North,3154,239,53463,350,9545,107,1795854,4257
2022-04,West,2963,377,60036,386,5951,86,3112801,2379
2019-03,East,1256,139,47863,330,3596,96,3698549,1512
2018-03,North,702,49,36646,305,1827,101,2398165,800
2021-09,North,2363,189,47957,323,6994,86,1471352,2277
2019-09,North,1308,117,41355,295,2687,104,5994700,675
2023-03,North,3268,233,51282,343,9555,103,1785888,4357
2022-01,North,2578,192,50356,356,5222,109,5634066,1730
2024-06,North,3949,281,54735,367,7771,110,1944475,2465
2020-03,North,1571,131,42526,331,4913,91,2265752,2036
2020-03,South,1746,166,46030,341,4895,103,5197283,2338
2022-02,South,2637,257,52244,362,5408,109,3515732,1277
2020-02,South,1752,156,46854,343,4749,103,1636011,1403
2023-12,South,3775,333,58632,369,7503,105,1907554,2963
2020-06,East,1818,203,51055,330,3658,106,5024862,1032
2023-05,West,3728,456,63750,399,10842,99,5369188,3341
2018-01,West,740,61,48279,335,1866,94,1495457,811
2018-03,North,719,57,36719,309,1844,97,2392848,764
2025-01,West,4609,572,68798,407,13774,93,3504202,4174
2022-02,East,2909,301,56486,382,8410,85,3281772,2778
2018-04,South,803,72,40785,314,1512,96,4166447,620
2021-08,South,2362,221,48109,350,4982,97,5755248,2085
2018-11,East,1000,115,44118,310,3230,88,1978391,1472
2021-08,East,2563,275,53928,361,7690,113,5040143,2585
2020-11,West,2285,271,54964,346,6439,95,5452115,2467
2019-04,North,1153,89,39850,303,2350,94,5375185,956
2023-11,West,4015,493,64280,406,11847,103,1303741,5111
2025-02,North,4280,303,60295,367,12874,92,4077489,6214
2020-10,North,1900,142,42309,319,3941,94,4559629,1077
2024-12,East,4467,475,60934,381,8844,96,3590226,2799
2024-02,South,3859,353,61733,385,7519,112,4676125,3368
2022-10,North,2968,219,50383,350,5862,109,3189446,1448
2018-12,North,1090,86,39322,299,1806,92,940544,589
2023-08,East,3596,399,58886,392,7455,94,5836739,2198
2025-09,South,4706,421,63082,399,9557,104,5962487,3420
2021-02,North,2181,165,48688,334,6139,82,1210806,1407
2023-06,North,3453,248,53103,365,6737,94,5696152,2009
2025-06,East,4798,506,67351,395,14152,114,2733690,6176
2024-10,South,4245,382,60497,366,8285,83,3956294,2894
2019-03,North,1096,93,41322,320,2294,101,1909686,1112
2019-07,North,1258,100,41116,305,2466,116,2283315,1130
2024-07,North,3980,280,58633,369,11890,90,3195599,5491
2025-01,West,4592,566,66510,408,13744,91,3480483,4110
2022-11,South,3181,282,54067,370,6115,112,4445010,2265
2025-02,South,4505,401,64233,384,8919,106,4131705,3311
2023-06,West,3620,454,62962,378,7272,99,3698638,2878
2019-06,East,1473,149,48813,336,2741,109,3871224,1365
2018-01,South,582,59,41418,319,1059,111,6010086,369
2019-09,North,1296,103,42022,316,2661,107,5974668,588
2024-03,North,3812,273,54889,379,7433,104,2268711,1567
2021-07,North,2260,177,49272,329,4482,112,1027578,967
2018-02,West,659,68,45277,346,2023,111,4624002,769
2021-06,North,2227,176,46951,337,6590,91,1981208,2465
2018-04,West,853,80,47596,347,2264,101,3276061,1064
2025-12,North,4826,328,59288,380,9637,97,2384045,3162
2019-11,South,1501,149,44637,318,4549,90,3499102,1930
2021-03,West,2408,290,55695,380,4671,100,3207365,1711
2021-05,East,2457,258,55045,344,4690,86,5550820,2309
2023-10,West,3964,488,63279,381,11529,105,4509182,2626
2021-12,East,2787,295,53777,369,5287,88,5860758,1251
2022-09,North,2955,212,51607,338,8667,95,1558050,1806
2022-11,West,3271,411,59980,387,6640,111,5546717,1907
2024-07,West,4439,543,65495,409,8725,85,5686337,1981
2022-07,West,3265,395,58480,366,9394,92,2996447,2249
2024-04,West,4223,511,65028,414,12566,103,2960749,2889
2020-03,South,1643,156,48388,345,4871,105,5176549,2255
2019-04,East,1358,135,45190,333,2566,97,1445003,673
2020-11,East,2069,235,50407,344,4195,89,5076833,1393
2020-12,South,2154,193,45612,323,6131,94,5803822,2085
2020-08,East,2019,222,52710,335,5792,87,1263715,1272
2021-04,West,2389,306,56670,367,7183,101,3470591,1489
2018-12,East,1075,123,42752,318,2211,105,3243810,947
2018-08,West,1004,105,49609,322,1868,86,1797602,492
2023-10,East,3792,411,60234,374,11314,108,3724126,2319
2018-01,North,581,47,39193,308,1069,90,1129703,467
2024-12,South,4247,391,57730,380,8526,110,1251388,3173
2024-01,West,4135,497,64159,417,8131,91,2359252,2928
2020-11,East,2126,239,51524,359,4371,86,5060093,1353
2018-06,East,931,87,42575,315,2402,88,5375453,1124
2022-07,West,3150,388,60328,376,9418,93,3016703,2245
2022-04,South,2874,253,52731,356,8260,112,4443788,3718
2024-05,East,4203,440,64241,385,12388,95,4513727,2921
2020-04,West,1847,232,53576,344,5542,88,2296707,2147
2024-06,East,4152,452,63515,379,12358,106,5045014,2833
2018-04,South,642,73,40116,315,1378,102,4162189,582
2025-11,North,4724,328,57006,380,14020,115,5949187,5355
2021-09,East,2532,278,54188,359,7625,87,4389488,3775
2025-11,North,4670,333,60288,369,14094,116,5953339,5413
2020-03,South,1757,159,47152,345,5147,98,5182020,2322
2024-08,West,4456,546,66097,397,8651,91,3853010,3575
2020-11,South,1958,188,48269,347,3929,95,2990376,1076
2020-03,North,1547,124,46910,334,4873,91,2271422,1921
2023-12,North,3582,264,54295,347,10833,101,4750648,2482
2024-08,South,4133,374,59715,370,8105,112,2905697,3407
2019-11,West,1700,204,49223,350,4992,110,3090786,1642
2025-07,North,4476,321,60242,367,13611,105,2235942,6148
2021-03,East,2363,247,52293,359,6726,87,1028262,2722
2020-04,North,1576,136,45857,310,4897,114,4312203,1626
2023-10,West,3940,489,62075,386,11525,105,4495764,2689
2022-08,North,2954,210,51868,340,5722,91,5921143,2502
2024-02,North,3666,272,55667,383,7519,111,3861923,1556
2024-09,East,4345,456,62111,407,12816,86,2119264,4838
2023-12,West,4014,490,63705,400,11909,95,990846,4599
2021-01,North,2079,153,49949,321,4201,111,2551322,1398
2018-07,North,789,67,36639,305,2222,86,3927972,1160
2025-05,South,4511,405,62356,407,13510,91,4278604,3966
2024-06,East,4255,442,64878,398,12470,109,5044275,2950
2020-06,West,1972,248,51773,353,5842,99,5723198,2793
2022-07,West,3248,392,60305,373,9384,89,2994605,2357
2024-02,West,4021,501,64585,394,12127,103,1597569,5314
2023-10,South,3661,332,54411,363,10990,100,1223337,2985
2020-11,South,1978,194,45389,336,3952,96,2971808,1117
2024-04,North,3873,278,56388,367,11356,100,2917074,4390
2021-08,East,2606,279,55102,361,7672,114,5048558,2658
2023-04,East,3537,380,60933,368,10241,92,5255718,3830
2021-12,North,2544,188,47152,343,7539,111,5716740,2185
2020-02,South,1650,162,47405,322,4820,109,1639275,1398
2018-09,South,835,81,41382,310,1880,96,2601143,632
2021-07,East,2554,278,53904,351,4984,113,1232400,1325
2019-01,South,1153,107,45206,306,3095,101,4721887,1072
2020-10,South,2100,193,46134,333,5971,100,3849892,1233
2023-08,South,3637,319,55408,376,7162,86,2142720,3412
2022-05,East,2905,315,55083,354,8944,111,3175308,2142
2020-10,East,1998,225,49759,339,6330,93,2784772,1884
2021-06,East,2456,266,55954,365,4873,92,4395095,1643
2024-07,South,4074,366,59828,376,12105,107,4206249,4837
2018-12,South,1017,97,39775,321,2942,87,2033891,1362
2021-08,North,2445,174,49227,338,6976,103,5422008,1445
2023-05,North,3237,245,51247,348,9782,84,3114249,3298
2018-06,West,928,105,48901,334,2502,111,5717363,1184
2023-12,West,4085,489,60692,390,11879,96,978966,4596
2018-05,South,741,68,42331,304,2145,104,5744632,789
2024-11,West,4523,566,63043,415,13685,114,5118061,4419
2023-06,South,3415,323,55310,358,6857,106,4499608,2233
2023-05,North,3294,235,51581,361,9897,87,3112997,3294
2020-07,North,1765,141,42523,329,5435,111,3104562,1788
2023-10,West,3849,480,63587,389,11507,107,4521570,2704
2022-01,South,2767,245,54709,355,7936,104,5171026,2498
2025-08,East,4800,518,65996,401,9769,95,2859795,2202
2024-06,West,4214,531,63061,417,8634,113,4121716,3822
2019-05,South,1304,114,44310,311,2612,107,2695655,1040
2023-08,South,3640,329,56148,368,7211,93,2151334,3479
2022-01,West,2883,352,60567,386,8419,111,4329126,4186
2023-12,East,3853,419,58838,389,7555,85,4665944,2908
2021-05,East,2491,264,55211,345,4896,85,5565599,2300
2024-06,West,4306,528,65660,415,8523,116,4112363,3716
2021-12,South,2706,239,50650,354,5235,108,2284580,1560
2020-07,South,1791,181,49433,321,5434,116,2767668,2003
2023-09,North,3527,247,55740,359,6927,112,3694764,2518
2022-11,South,3103,284,51669,343,6239,110,4467304,2288
2024-02,South,3756,355,58413,392,7560,107,4657153,3324
2022-12,North,3133,224,48152,358,9109,114,5412714,3552
2020-05,South,1872,162,46598,339,5381,99,5445117,1098
2024-02,West,4114,505,65326,402,12231,103,1576074,5215
2024-03,North,3690,277,58053,371,7605,106,2271973,1629
